No,ID,Bölüm,Üniversite,Yıl,Puan Türü,Açıklama,İl,Tür,Sıralama (2024),Sıralama (2023),Sıralama (2022),Sıralama (2021),Sıralama (2020),Sıralama (2019),Sıralama (2018),Sıralama (2017),Sıralama (2016),Sıralama (2015),Kontenjan (2024),Kontenjan (2023),Kontenjan (2022),Kontenjan (2021),Kontenjan (2020),Kontenjan (2019),Kontenjan (2018),Kontenjan (2017),Kontenjan (2016),Kontenjan (2015),Toplam Tercih (2023),Toplam Tercih (2022),Toplam Tercih (2021),Toplam Tercih (2020),"Yerleşen (E, 2023)","Yerleşen (K, 2023)","Yerleşen (Mzn, 2023)","Yerleşen (E, 2022)","Yerleşen (K, 2022)","Yerleşen (Mzn, 2022)","Yerleşen (E, 2021)","Yerleşen (K, 2021)","Yerleşen (Mzn, 2021)"
1161,107210535,Kimya Mühendisliği,MARMARA ÜNİVERSİTESİ,4,SAYISAL,,İSTANBUL,DEVLET,62622,61094,69074,74143,76461,83238,84100,75610,73473,63281,50,60,60,60,60,60,60,62,50,41,1480,1496,2,1679,13,49,29,25,37,37,14,48,35
1162,202110965,Kentsel Tasarım ve Peyzaj Mimarlığı,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,62636,51555,69011,71666,69159,58716,65300,54324,52400,55400,3,3,5,5,4,4,4,3,3,3,137,123,92,73,3,1,1,2,3,2,1,4,3
1163,209210069,Dil ve Konuşma Terapisi,ANKARA MEDİPOL ÜNİVERSİTESİ,4,SAYISAL,(Burslu),ANKARA,VAKIF,62653,65781,57704,56195,49811,0,,,,,8,8,7,7,6,,,,,,301,350,227,698,1,9,8,1,6,6,0,7,6
1164,101110421,Sınıf Öğretmenliği,ANKARA ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ANKARA,DEVLET,62669,56415,75473,71567,71820,83674,92400,77159,76158,68196,50,60,60,60,70,70,80,82,80,82,2429,1851,2,2806,12,50,36,19,43,44,11,51,37
1165,200611258,Rehberlik ve Psikolojik Danışmanlık,BAŞKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),ANKARA,VAKIF,62713,67753,82005,75482,47519,53506,55000,33965,30548,26585,7,7,8,8,8,5,5,5,5,5,243,246,171,236,0,9,3,1,7,3,2,6,4
1166,205810067,Psikoloji,UFUK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),ANKARA,VAKIF,62931,55966,67153,71395,45007,44597,42600,27994,28533,29940,10,10,11,11,11,6,6,6,7,6,318,502,278,258,1,10,9,2,9,3,3,8,5
1167,202512127,Mekatronik Mühendisliği,İSTANBUL BİLGİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,62987,41230,41360,42583,42940,38559,41300,40550,34145,32793,8,10,10,9,7,4,4,4,6,5,151,186,171,123,11,0,3,7,3,2,7,2,5
1168,105510962,Deniz Ulaştırma İşletme Mühendisliği,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,DEVLET,62997,68257,86463,137554,174635,127617,126000,112223,109000,101000,5,7,10,11,11,5,5,5,5,5,189,211,142,60,4,3,3,9,1,4,10,1,9
1169,102590510,Bilgisayar Mühendisliği,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),MANİSA,DEVLET,63080,45586,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
1170,112771106,Havacılık ve Uzay Mühendisliği,SAMSUN ÜNİVERSİTESİ,4,SAYISAL,,SAMSUN,DEVLET,63100,69435,74247,65151,,,,,,,55,50,50,,,,,,,,689,429,0,,29,23,27,28,24,32,0,0,0
1171,300710179,Uçak Mühendisliği,GİRNE ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),GİRNE,,63150,66241,80589,71181,66874,71383,68500,60002,48541,81100,3,3,5,5,5,5,4,5,3,6,116,70,80,88,1,2,3,4,1,3,5,0,5
1172,300212065,Eczacılık,GİRNE AMERİKAN ÜNİVERSİTESİ,5,SAYISAL,(İngilizce) (Burslu),GİRNE,,63174,63403,66740,50369,49698,50534,45600,36858,37415,0,9,15,13,10,10,6,5,6,5,2,296,204,340,327,10,5,11,4,9,5,3,7,9
1173,206110617,Biyomedikal Mühendisliği,YEDİTEPE ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,63205,56352,52218,55473,51604,48777,39800,42055,40892,36280,4,6,6,6,6,8,4,6,7,7,90,135,117,120,4,3,3,1,5,3,3,3,2
1174,200290153,Uçak Gövde ve Motor Bakımı,ATILIM ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,63228,69507,84956,91395,77027,0,,,,,3,3,4,5,5,,,,,,260,227,78,280,4,1,3,2,2,2,4,1,3
1175,105510998,Gemi Makineleri İşletme Mühendisliği,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,DEVLET,63229,70413,94310,135463,147252,139811,132000,93903,94735,109430,5,7,10,11,11,5,5,5,5,5,189,163,107,54,5,2,5,9,1,4,11,0,6
1176,300790132,Diş Hekimliği,GİRNE ÜNİVERSİTESİ,5,SAYISAL,(%50 İndirimli),GİRNE,,63401,0,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,
1177,100310864,Bilgisayar Mühendisliği,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),AYDIN,DEVLET,63419,47310,50800,62229,69115,82021,93000,100221,102225,97255,80,75,75,70,70,70,60,62,50,52,1997,3469,3,3310,55,22,48,50,27,55,49,23,43
1178,107210456,Siyaset Bilimi ve Uluslararası İlişkiler,MARMARA ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce),İSTANBUL,DEVLET,63448,56055,69896,68986,47461,53505,54800,34575,33100,37900,75,70,70,70,70,70,80,82,80,82,1456,1539,1,1410,28,46,32,29,43,33,27,45,25
1179,110110182,Biyomühendislik,YILDIZ TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,İSTANBUL,DEVLET,63548,69728,78936,90344,92900,96604,98800,89865,74929,62677,70,70,70,70,70,70,60,62,50,52,1190,1410,1,1256,18,54,28,14,58,39,18,54,37
1180,104810292,Matematik Öğretmenliği,HACETTEPE ÜNİVERSİTESİ,4,SAYISAL,,ANKARA,DEVLET,63611,46513,48303,45006,43917,42741,43700,39586,36412,31669,20,20,20,20,20,20,20,21,20,21,467,676,546,748,4,17,11,4,17,13,9,12,13
1181,110110252,Mimarlık,YILDIZ TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,İSTANBUL,DEVLET,63663,63449,64251,58814,54862,45339,31000,26396,23237,20611,100,130,130,130,140,140,140,144,140,139,1783,2057,3,2959,36,98,46,34,100,69,38,96,82
1182,112411298,Makine Mühendisliği,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,ESKİŞEHİR,DEVLET,63678,64807,84679,91910,80834,74146,67700,67742,,,35,30,70,70,70,60,60,,,,2342,1962,1,1665,21,10,12,57,15,39,58,14,44
1183,203510182,İç Mimarlık ve Çevre Tasarımı,İZMİR EKONOMİ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İZMİR,VAKIF,63727,51296,63395,68519,47140,51388,49100,53320,36427,35275,8,10,12,12,11,7,6,6,6,6,261,376,205,252,0,11,5,5,7,3,4,8,1
1184,202090275,Elektrik-Elektronik Mühendisliği,IŞIK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,63776,60299,75585,75349,,,,,,,4,4,7,6,,,,,,,161,123,127,,5,0,2,7,0,5,6,0,1
1185,108410327,Şehir ve Bölge Planlama,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),ANKARA,DEVLET,63802,71942,89101,91334,84271,75066,59600,48921,43800,38200,50,60,70,70,70,70,60,62,60,57,932,877,580,727,23,39,22,26,46,35,21,51,32
1186,104810389,İç Mimarlık ve Çevre Tasarımı,HACETTEPE ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ANKARA,DEVLET,63920,62271,82957,76685,62700,67331,59800,52073,48577,45918,45,60,80,80,80,80,70,62,60,57,1935,2331,2,1961,10,54,25,19,63,36,13,69,37
1187,209110031,Makine Mühendisliği,OSTİM TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,63969,65926,89412,94766,85459,88950,-1,-1,-1,-1,7,7,40,35,35,25,-1,-1,-1,-1,408,307,213,329,6,2,5,34,6,25,27,8,19
1188,206090367,Uluslararası Ticaret ve Finansman,YAŞAR ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İZMİR,VAKIF,64013,42838,62190,65588,66045,0,,,,,9,7,6,5,4,,,,,,137,212,105,177,3,5,4,2,4,2,1,4,1
1189,101010997,Dil ve Konuşma Terapisi,ANADOLU ÜNİVERSİTESİ,4,SAYISAL,,ESKİŞEHİR,DEVLET,64105,65954,63826,54560,47564,43041,41500,34463,33394,31387,65,60,60,55,45,40,30,31,30,31,1246,1487,883,1237,11,53,42,9,53,50,6,51,45
1190,103110521,Makine Mühendisliği,DOKUZ EYLÜL ÜNİVERSİTESİ,4,SAYISAL,,İZMİR,DEVLET,64120,62486,72820,77945,68132,61215,55200,55001,52394,47022,95,90,90,90,90,90,105,108,105,108,2447,2038,1,1852,76,17,34,68,25,47,76,17,39
1191,206110186,Fizik,YEDİTEPE ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,64174,42774,64945,68359,76660,102485,122000,118841,119000,153000,10,10,10,10,10,10,10,10,10,10,110,117,119,126,9,2,6,5,5,3,6,4,3
1192,110110446,Kimya,YILDIZ TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,64179,72562,83970,99871,103067,109940,113000,98662,92300,81800,40,50,50,50,50,40,40,31,30,31,1183,1277,972,1007,12,40,18,13,39,13,15,37,24
1193,110110376,Sınıf Öğretmenliği,YILDIZ TEKNİK ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,İSTANBUL,DEVLET,64195,70207,85197,77529,72203,82442,88100,71198,70979,63147,30,60,60,60,60,60,60,47,45,47,1210,977,1,1745,18,44,35,11,51,32,13,49,35
1194,200510119,Sosyoloji,BAHÇEŞEHİR ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,64391,12667,20123,26324,14357,20209,25800,24044,31900,21500,4,4,5,6,6,4,4,4,4,4,90,93,71,92,3,2,2,0,5,1,2,4,2
1195,203490265,Yazılım Mühendisliği,İSTANBUL TİCARET ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,64392,46966,,,,,,,,,5,5,,,,,,,,,1284,,,,3,4,3,,,,,,
1196,209110039,Yazılım Mühendisliği,OSTİM TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(Burslu),ANKARA,VAKIF,64432,36957,44786,53611,58732,0,,,,,12,11,11,9,9,,,,,,347,410,415,677,10,2,8,6,5,5,6,3,6
1197,209110057,Endüstri Mühendisliği,OSTİM TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(Burslu),ANKARA,VAKIF,64434,62027,71954,82170,95860,0,,,,,6,5,7,5,9,,,,,,254,209,212,181,3,3,6,3,4,5,0,5,4
1198,200510419,Mimarlık,BAHÇEŞEHİR ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,64529,42981,48935,49475,52100,43498,31500,27298,25114,21608,7,9,11,11,11,9,10,10,9,9,228,388,614,586,6,4,5,7,4,8,6,5,7
1199,103590464,Yazılım Mühendisliği,ERCİYES ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),KAYSERİ,DEVLET,64597,50318,59629,0,,,,,,,65,40,40,,,,,,,,1885,5142,0,,26,15,24,28,13,24,0,0,0
1200,204810616,Mimarlık,ÖZYEĞİN ÜNİVERSİTESİ,4,SAYISAL,(Burslu),İSTANBUL,VAKIF,64637,52134,57939,54262,55378,48065,31600,27889,25595,22890,4,7,9,9,10,7,7,7,7,7,255,253,400,490,0,8,2,3,6,3,2,7,1
